,k,P
291,0.0002094462112363,313.648358016
292,0.0002103182183649,314.905883663
293,0.0002111920072704,316.1657660683
294,0.0002120675878819,317.4280189245
295,0.0002129449701745,318.6926559797
296,0.0002138241641694,319.9596910381
297,0.000214705179934,321.2291379599
298,0.0002155880275826,322.5010106621
299,0.0002164727172763,323.7753231184
300,0.0002173592592234,325.0520893601
301,0.0002182476636797,326.3313234759
302,0.0002191379409487,327.6130396127
303,0.000220030101382,328.8972519755
304,0.0002209241553795,330.1839748281
305,0.0002218201133894,331.4732224935
306,0.000222717985909,332.7650093538
307,0.0002236177834846,334.059349851
308,0.0002245195167119,335.3562584871
309,0.0002254231962362,336.6557498246
310,0.0002263288327527,337.9578384868
311,0.0002272364370071,339.262539158
312,0.0002281460197952,340.5698665842
313,0.0002290575919638,341.8798355729
314,0.0002299711644106,343.1924609942
315,0.0002308867480849,344.5077577803
316,0.0002318043539872,345.8257409267
317,0.0002327239931703,347.1464254918
318,0.000233645676739,348.4698265977
319,0.0002345694158504,349.7959594305
320,0.0002354952217147,351.1248392405
321,0.0002364231055948,352.4564813427
322,0.0002373530788071,353.790901117
323,0.0002382851527216,355.1281140086
324,0.0002392193387621,356.4681355287
325,0.0002401556484066,357.8109812542
326,0.0002410940931876,359.1566668284
327,0.0002420346846924,360.5052079615
328,0.0002429774345632,361.8566204307
329,0.0002439223544977,363.2109200807
330,0.0002448694562492,364.5681228239
331,0.0002458187516267,365.9282446409
332,0.0002467702524957,367.2913015807
333,0.000247723970778,368.6573097612
334,0.0002486799184524,370.0262853695
335,0.0002496381075545,371.3982446621
336,0.0002505985501775,372.7732039657
337,0.0002515612584723,374.1511796768
338,0.0002525262446475,375.5321882627
339,0.0002534935209703,376.9162462616
340,0.0002544630997662,378.303370283
341,0.0002554349934197,379.693577008
342,0.0002564092143744,381.0868831894
343,0.0002573857751334,382.4833056527
344,0.0002583646882594,383.8828612958
345,0.0002593459663753,385.2855670897
346,0.0002603296221642,386.6914400786
347,0.00026131566837,388.1004973804
348,0.0002623041177974,389.512756187
349,0.0002632949833123,390.9282337648
350,0.0002642882778423,392.3469474548
351,0.0002652840143766,393.7689146729
352,0.0002662822059667,395.1941529105
353,0.0002672828657265,396.6226797347
354,0.0002682860068324,398.0545127886
355,0.0002692916425242,399.4896697916
356,0.0002702997861046,400.9281685399
357,0.0002713104509403,402.3700269068
358,0.0002723236504615,403.8152628427
359,0.0002733393981631,405.263894376
360,0.000274357707604,406.7159396129
361,0.0002753785924083,408.1714167382
362,0.0002764020662649,409.630344015
363,0.0002774281429283,411.0927397857
364,0.0002784568362187,412.5586224719
365,0.000279488160022,414.0280105749
366,0.0002805221282908,415.5009226759
367,0.000281558755044,416.9773774365
368,0.0002825980543674,418.4573935987
369,0.0002836400404141,419.9409899855
370,0.0002846847274046,421.4281855012
371,0.0002857321296271,422.9189991316
372,0.0002867822614379,424.4134499443
373,0.0002878351372617,425.9115570889
374,0.0002888907715917,427.4133397977
375,0.0002899491789902,428.9188173857
376,0.0002910103740885,430.4280092508
377,0.0002920743715877,431.9409348744
378,0.0002931411862585,433.4576138216
379,0.0002942108329416,434.9780657412
380,0.0002952833265483,436.5023103664
381,0.0002963586820604,438.0303675148
382,0.0002974369145307,439.5622570891
383,0.0002985180390832,441.0979990767
384,0.0002996020709136,442.6376135506
385,0.000300689025289,444.1811206693
386,0.000301778917549,445.7285406774
387,0.0003028717631053,447.2798939054
388,0.0003039675774422,448.8352007706
389,0.0003050663761171,450.3944817768
390,0.0003061681747604,451.9577575148
391,0.0003072729890762,453.5250486626
392,0.000308380834842,455.0963759858
393,0.0003094917279096,456.6717603378
394,0.0003106056842049,458.2512226598
395,0.0003117227197284,459.8347839813
396,0.0003128428505554,461.4224654203
397,0.0003139660928362,463.0142881836
398,0.0003150924627967,464.6102735668
399,0.000316221976738,466.2104429548
400,0.0003173546510373,467.8148178217
401,0.0003184905021478,469.4234197314
402,0.0003196295465993,471.0362703377
403,0.0003207718009978,472.6533913842
404,0.0003219172820265,474.2748047049
405,0.0003230660064456,475.9005322243
406,0.0003242179910927,477.5305959574
407,0.0003253732528828,479.1650180101
408,0.0003265318088091,480.8038205795
409,0.0003276936759426,482.4470259537
410,0.0003288588714326,484.0946565123
411,0.0003300274125071,485.7467347263
412,0.0003311993164729,487.4032831588
413,0.0003323746007155,489.0643244643
414,0.0003335532827,490.7298813898
415,0.0003347353799707,492.3999767743
416,0.0003359209101517,494.074633549
417,0.0003371098909468,495.7538747379
418,0.0003383023401401,497.4377234573
419,0.0003394982755958,499.1262029165
420,0.0003406977152587,500.8193364175
421,0.0003419006771543,502.5171473553
422,0.0003431071793891,504.2196592181
423,0.0003443172401504,505.9268955871
424,0.000345530877707,507.6388801368
425,0.0003467481104091,509.3556366353
426,0.0003479689566886,511.0771889438
427,0.0003491934350592,512.8035610172
428,0.0003504215641165,514.534776904
429,0.0003516533625383,516.2708607462
430,0.0003528888490848,518.0118367797
431,0.0003541280425988,519.7577293339
432,0.0003553709620053,521.5085628321
433,0.0003566176263127,523.2643617913
434,0.0003578680546118,525.0251508224
435,0.0003591222660768,526.79095463
436,0.0003603802799651,528.5617980126
437,0.0003616421156173,530.3377058625
438,0.0003629077924576,532.1187031657
439,0.0003641773299937,533.9048150021
440,0.0003654507478172,535.6960665453
441,0.0003667280656032,537.4924830626
442,0.0003680093031111,539.2940899147
443,0.000369294480184,541.1009125563
444,0.0003705836167494,542.9129765352
445,0.0003718767328188,544.7303074928
446,0.0003731738484881,546.5529311639
447,0.0003744749839374,548.3808733764
448,0.0003757801594315,550.2141600514
449,0.0003770893953194,552.0528172028
450,0.0003784027120349,553.8968709376
451,0.0003797201300961,555.7463474556
452,0.0003810416701062,557.6012730477
453,0.0003823673527525,559.4616741003
454,0.0003836971988075,561.3275770892
455,0.0003850312291282,563.1990085833
456,0.0003863694646562,565.0759952432
457,0.0003877119264181,566.9585638211
458,0.0003890586355251,568.8467411605
459,0.0003904096131731,570.7405541961
460,0.0003917648806429,572.6400299536
461,0.0003931244592998,574.5451955492
462,0.0003944883705939,576.4560781895
463,0.0003958566360597,578.372705171
464,0.0003972292773165,580.2951038804
465,0.0003986063160681,582.2233017932
466,0.0003999877741025,584.1573264747
467,0.0004013736732924,586.0972055784
468,0.0004027640355945,588.0429668466
469,0.0004041588830499,589.9946381095
470,0.0004055582377836,591.952247285
471,0.0004069621220048,593.9158223783
472,0.0004083705580064,595.8853914812
473,0.0004097835681651,597.8609827723
474,0.0004112011749411,599.842624516
475,0.0004126234008782,601.8303450622
476,0.0004140502686033,603.8241728459
477,0.0004154818008266,605.8241363865
478,0.000416918020341,607.8302642877
479,0.0004183589500223,609.8425852366
480,0.0004198046128288,611.8611280032
481,0.0004212550318011,613.8859214401
482,0.0004227102300619,615.9169944816
483,0.0004241702308159,617.9543761435
484,0.0004256350573493,619.998095522
485,0.0004271047330295,622.0481817936
486,0.0004285792813053,624.1046642136
487,0.0004300587257061,626.1675721172
488,0.0004315430898421,628.2369349168
489,0.0004330323974033,630.3127821023
490,0.0004345266721599,632.3951432403
491,0.0004360259379617,634.4840479735
492,0.0004375302187375,636.5795260196
493,0.0004390395384952,638.6816071707
494,0.0004405539213212,640.7903212928
495,0.0004420733913798,642.9056983243
496,0.0004435979729133,645.0277682761
497,0.0004451276902412,647.1565612298
498,0.00044666256776,649.2921073376
499,0.0004482026299426,651.4344368209
500,0.0004497479013381,653.5835799697
501,0.0004512984065709,655.7395671416
502,0.0004528541703408,657.9024287608
503,0.000454415217422,660.072195317
504,0.0004559815726629,662.2488973648
505,0.0004575532609855,664.4325655223
506,0.0004591303073848,666.6232304704
507,0.0004607127369284,668.8209229513
508,0.0004623005747557,671.0256737679
509,0.0004638938460777,673.2375137818
510,0.000465492576176,675.4564739148
511,0.0004670967904025,677.682585144
512,0.0004687065141784,679.915878503
513,0.0004703217729942,682.1563850802
514,0.0004719425924084,684.4041360178
515,0.000473568998047,686.6591625099
516,0.0004752010156031,688.9214958022
517,0.0004768386708359,691.1911671898
518,0.0004784819895702,693.4682080165
519,0.0004801309976952,695.7526496733
520,0.0004817857211644,698.0445235969
521,0.0004834461859943,700.3438612686
522,0.0004851124182641,702.6506942127
523,0.0004867844441142,704.9650539951
524,0.0004884622897462,707.2869722219
525,0.0004901459814213,709.6164805379
526,0.00049183554546,711.9536106252
527,0.000493531008241,714.2983942014
528,0.0004952323962002,716.6508630185
529,0.00049693973583,719.0110488608
530,0.0004986530536783,721.3789835437
531,0.0005003723763475,723.7546989116
532,0.0005020977304934,726.1382268377
533,0.0005038291428246,728.52959922
534,0.0005055666401012,730.9288479813
535,0.0005073102491338,733.3360050671
536,0.0005090599967826,735.7511024433
537,0.000510815909956,738.1741720954
538,0.0005125780156101,740.6052460258
539,0.000514346340747,743.0443562524
540,0.0005161209124141,745.4915348067
541,0.0005179017577027,747.9468137319
542,0.0005196889037469,750.4102250807
543,0.0005214823777227,752.881800914
544,0.0005232822068462,755.3615732983
545,0.0005250884183732,757.849574304
546,0.000526901039597,760.3458360034
547,0.0005287200978482,762.8503904686
548,0.0005305456204924,765.3632697694
549,0.0005323776349297,767.884505971
550,0.0005342161685929,770.4141311325
551,0.0005360612489463,772.9521773041
552,0.0005379129034846,775.4986765251
553,0.0005397711597309,778.0536608219
554,0.000541636045236,780.6171622055
555,0.0005435075875766,783.1892126693
556,0.0005453858143539,785.7698441871
557,0.000547270753192,788.3590887103
558,0.0005491624317369,790.9569781659
559,0.0005510608776544,793.563544454
560,0.0005529661186291,796.1788194454
561,0.0005548781823622,798.8028349793
562,0.0005567970965709,801.4356228606
563,0.0005587228889859,804.0772148576
564,0.0005606555873502,806.7276426997
565,0.0005625952194175,809.3869380744
566,0.0005645418129505,812.055132625
567,0.000566495395719,814.7322579481
568,0.0005684559954988,817.4183455907
569,0.0005704236400693,820.1134270481
570,0.0005723983572123,822.8175337605
571,0.0005743801747099,825.5306971109
572,0.0005763691203428,828.2529484222
573,0.0005783652218888,830.9843189545
574,0.0005803685071207,833.724839902
575,0.0005823790038044,836.4745423909
576,0.0005843967396972,839.2334574758
577,0.0005864217425462,842.0016161376
578,0.0005884540400858,844.7790492801
579,0.0005904936600362,847.5657877273
580,0.0005925406301015,850.3618622205
581,0.0005945949779674,853.1673034154
582,0.0005966567312996,855.9821418791
583,0.0005987259177417,858.806408087
584,0.0006008025649131,861.64013242
585,0.0006028867004071,864.4833451615
586,0.0006049783517886,867.3360764941
587,0.0006070775465925,870.1983564968
588,0.0006091843123211,873.0702151415
589,0.0006112986764424,875.9516822905
590,0.0006134206663876,878.8427876928
591,0.0006155503095493,881.7435609814
592,0.0006176876332793,884.6540316697
593,0.0006198326648863,887.5742291487
594,0.0006219854316335,890.5041826834
595,0.0006241459607371,893.44392141
596,0.0006263142793631,896.3934743323
597,0.000628490414626,899.3528703185
598,0.0006306743935859,902.322138098
599,0.0006328662432464,905.3013062583
600,0.0006350659905525,908.2904032411
601,0.000637273662388,911.2894573395
602,0.0006394892855734,914.2984966945
603,0.0006417128868634,917.3175492914
604,0.0006439444929447,920.3466429569
605,0.0006461841304336,923.3858053553
606,0.0006484318258733,926.4350639852
607,0.0006506876057322,929.4944461761
608,0.0006529514964008,932.5639790849
609,0.0006552235241896,935.6436896928
610,0.0006575037153266,938.7336048012
611,0.0006597920959551,941.8337510289
612,0.0006620886921307,944.9441548081
613,0.0006643935298193,948.0648423814
614,0.0006667066348944,951.1958397979
615,0.0006690280331349,954.3371729098
616,0.0006713577502222,957.4888673692
617,0.0006736958117378,960.650948624
618,0.0006760422431609,963.8234419149
619,0.000678397069866,967.0063722716
620,0.0006807603171199,970.1997645095
621,0.0006831320100796,973.4036432231
622,0.0006855121737896,976.618032794
623,0.0006879008331792,979.8429573697
624,0.00069029801306,983.0784408727
625,0.0006927037381237,986.3245069931
626,0.0006951180329388,989.5811791853
627,0.0006975409219487,992.8484806644
628,0.0006999724294687,996.1264344029
629,0.0007024125796835,999.415063127
630,0.0007048613966447,1002.714389313
631,0.0007073189042681,1006.024435184
632,0.0007097851263311,1009.345222706
633,0.0007122600864703,1012.676773585
634,0.0007147438081784,1016.019109263
635,0.0007172363148023,1019.372250913
636,0.0007197376295398,1022.736219441
637,0.0007222477754374,1026.111035475
638,0.0007247667753877,1029.496719366
639,0.0007272946521265,1032.893291185
640,0.0007298314282305,1036.300770717
641,0.0007323771261147,1039.719177459
642,0.0007349317680294,1043.148530617
643,0.0007374953760583,1046.588849101
644,0.0007400679721151,1050.040151523
645,0.0007426495779416,1053.502456193
646,0.000745240215105,1056.975781117
647,0.0007478399049947,1060.460143991
648,0.0007504486688207,1063.9555622
649,0.0007530665276104,1067.462052812
650,0.0007556935022062,1070.979632581
651,0.0007583296132631,1074.508317935
652,0.0007609748812459,1078.04812498
653,0.000763629326427,1081.599069491
654,0.0007662929688838,1085.161166913
655,0.0007689658284959,1088.734432358
656,0.0007716479249431,1092.318880599
657,0.0007743392777026,1095.914526069
658,0.0007770399060468,1099.521382852
659,0.0007797498290406,1103.139464695
660,0.000782469065539,1106.768784989
661,0.0007851976341848,1110.409356772
662,0.0007879355534065,1114.061192727
663,0.0007906828414152,1117.72430518
664,0.000793439516203,1121.398706092
665,0.00079620559554,1125.084407063
666,0.0007989810969725,1128.781419324
667,0.0008017660378205,1132.489753736
668,0.0008045604351754,1136.209420786
669,0.0008073643058977,1139.940430589
670,0.000810177666615,1143.682792877
671,0.0008130005337194,1147.436517006
672,0.0008158329233657,1151.201611946
673,0.000818674851469,1154.978086282
674,0.0008215263337026,1158.765948209
675,0.000824387385496,1162.565205533
676,0.0008272580220326,1166.375865666
677,0.0008301382582479,1170.197935624
678,0.0008330281088271,1174.031422026
679,0.0008359275882036,1177.87633109
680,0.0008388367105565,1181.732668632
681,0.0008417554898089,1185.600440063
682,0.0008446839396262,1189.479650388
683,0.0008476220734137,1193.370304202
684,0.000850569904315,1197.272405691
685,0.0008535274452105,1201.185958627
686,0.0008564947087149,1205.110966367
687,0.0008594717071762,1209.047431852
688,0.0008624584526732,1212.995357605
689,0.0008654549570144,1216.954745729
690,0.0008684612317362,1220.925597904
691,0.0008714772881012,1224.907915387
692,0.0008745031370964,1228.901699012
693,0.000877538789432,1232.906949183
694,0.0008805842555399,1236.923665878
695,0.0008836395455719,1240.951848647
696,0.0008867046693982,1244.991496606
697,0.0008897796366067,1249.042608441
698,0.0008928644565007,1253.105182404
699,0.0008959591380983,1257.179216314
700,0.0008990636901306,1261.264707552
701,0.0009021781210409,1265.361653065
702,0.000905302438983,1269.47004936
703,0.0009084366518206,1273.589892506
704,0.0009115807671255,1277.721178135
705,0.0009147347921772,1281.863901437
706,0.0009178987339614,1286.01805716
707,0.0009210725991692,1290.183639612
708,0.0009242563941959,1294.360642659
709,0.0009274501251404,1298.549059724
710,0.0009306537978043,1302.748883786
711,0.0009338674176906,1306.960107381
712,0.0009370909900036,1311.182722601
713,0.0009403245196477,1315.416721096
714,0.0009435680112268,1319.662094067
715,0.0009468214690437,1323.918832275
716,0.0009500848970995,1328.186926033
717,0.0009533582990929,1332.466365212
718,0.0009566416784199,1336.757139237
719,0.0009599350381732,1341.059237089
720,0.0009632383811417,1345.372647304
721,0.0009665517098102,1349.697357975
722,0.0009698750263592,1354.03335675
723,0.0009732083326644,1358.380630836
724,0.0009765516302965,1362.739166996
725,0.000979904920521,1367.108951549
726,0.0009832682042983,1371.489970375
727,0.0009866414822831,1375.882208911
728,0.0009900247548248,1380.285652155
729,0.0009934180219674,1384.700284664
730,0.0009968212834492,1389.126090559
731,0.001000234538703,1393.563053519
732,0.001003657786857,1398.01115679
733,0.001007091026734,1402.470383181
734,0.001010534256852,1406.940715066
735,0.001013987475424,1411.422134386
736,0.001017450680359,1415.914622649
737,0.001020923869261,1420.418160934
738,0.001024407039434,1424.932729888
739,0.001027900187875,1429.458309731
740,0.001031403311281,1433.994880259
741,0.001034916406044,1438.542420838
742,0.001038439468259,1443.100910417
743,0.001041972493716,1447.670327504
744,0.001045515477907,1452.250650226
745,0.001049068416024,1456.841856257
746,0.001052631302961,1461.443922868
747,0.001056204133314,1466.056826914
748,0.001059786901381,1470.680544836
749,0.001063379601164,1475.315052668
750,0.001066982226372,1479.960326033
751,0.001070594770418,1484.616340149
752,0.001074217226421,1489.283069832
753,0.001077849587209,1493.960489493
754,0.001081491845321,1498.648573147
755,0.001085143993002,1503.347294409
756,0.001088806022212,1508.056626503
757,0.001092477924622,1512.776542259
758,0.001096159691617,1517.507014119
759,0.001099851314297,1522.248014136
760,0.001103552783479,1526.999513982
761,0.001107264089698,1531.761484945
762,0.001110985223207,1536.533897937
763,0.001114716173982,1541.316723491
764,0.00111845693172,1546.109931769
765,0.001122207485841,1550.913492563
766,0.001125967825492,1555.727375297
767,0.001129737939546,1560.551549033
768,0.001133517816607,1565.385982468
769,0.001137307445005,1570.230643945
770,0.001141106812805,1575.085501449
771,0.001144915907807,1579.950522615
772,0.001148734717543,1584.825674727
773,0.001152563229286,1589.710924726
774,0.001156401430046,1594.606239215
775,0.001160249306574,1599.511584452
776,0.001164106845365,1604.42692636
777,0.00116797403266,1609.352230533
778,0.001171850854445,1614.287462234
779,0.001175737296456,1619.232586403
780,0.001179633344179,1624.187567658
781,0.001183538982854,1629.152370296
782,0.001187454197476,1634.126958305
783,0.001191378972797,1639.111295358
784,0.001195313293328,1644.105344822
785,0.001199257143343,1649.10906976
786,0.001203210506877,1654.122432936
787,0.001207173367733,1659.145396818
788,0.001211145709482,1664.17792358
789,0.001215127515464,1669.219975109
790,0.001219118768793,1674.271513006
791,0.001223119452357,1679.332498582
792,0.001227129548823,1684.402892897
793,0.001231149040634,1689.482656713
794,0.001235177910019,1694.571750531
795,0.001239216138989,1699.670134584
796,0.001243263709341,1704.777768846
797,0.001247320602664,1709.894613031
798,0.001251386800335,1715.020626601
799,0.001255462283527,1720.155768768
800,0.001259547033209,1725.299998497
801,0.001263641030149,1730.453274507
802,0.001267744254916,1735.615555291
803,0.001271856687884,1740.786799099
804,0.00127597830923,1745.966963951
805,0.001280109098944,1751.156007645
806,0.001284249036824,1756.353887754
807,0.001288398102484,1761.560561635
808,0.001292556275354,1766.775986432
809,0.001296723534683,1772.000119077
810,0.00130089985954,1777.232916299
811,0.001305085228821,1782.474334625
812,0.001309279621246,1787.724330382
813,0.001313483015367,1792.982859708
814,0.001317695389564,1798.249878549
815,0.001321916722055,1803.525342666
816,0.001326146990894,1808.80920764
817,0.001330386173974,1814.101428874
818,0.001334634249032,1819.4019616
819,0.001338891193647,1824.710760879
820,0.001343156985248,1830.027781608
821,0.001347431601113,1835.352978524
822,0.001351715018373,1840.686306208
823,0.001356007214014,1846.027719086
824,0.001360308164881,1851.377171438
825,0.001364617847679,1856.734617398
826,0.001368936238975,1862.100010961
827,0.001373263315202,1867.473305985
828,0.001377599052664,1872.854456196
829,0.001381943427533,1878.24341519
830,0.001386296415856,1883.640136442
831,0.001390657993555,1889.044573303
832,0.001395028136433,1894.456679011
833,0.001399406820171,1899.876406689
834,0.001403794020336,1905.303709353
835,0.001408189712382,1910.738539914
836,0.001412593871652,1916.180851183
837,0.001417006473377,1921.630595873
838,0.001421427492688,1927.087726606
839,0.001425856904608,1932.552195914
840,0.001430294684061,1938.023956244
841,0.001434740805873,1943.502959961
842,0.001439195244774,1948.989159355
843,0.001443657975399,1954.482506639
844,0.001448128972296,1959.982953959
845,0.001452608209921,1965.490453394
846,0.001457095662646,1971.004956959
847,0.00146159130476,1976.526416613
848,0.001466095110469,1982.054784259
849,0.001470607053904,1987.590011747
850,0.001475127109116,1993.132050881
851,0.001479655250085,1998.680853421
852,0.001484191450719,2004.236371086
853,0.001488735684858,2009.798555557
854,0.001493287926273,2015.367358485
855,0.001497848148672,2020.942731487
856,0.001502416325704,2026.524626157
857,0.001506992430954,2032.112994064
858,0.001511576437953,2037.707786758
859,0.001516168320175,2043.308955772
860,0.001520768051043,2048.916452633
861,0.001525375603929,2054.530228837
862,0.001529990952157,2060.150235888
863,0.001534614069003,2065.776425322
864,0.001539244927704,2071.408748624
865,0.00154388350145,2077.0471573
866,0.001548529763395,2082.691602866
867,0.001553183686656,2088.342036846
868,0.001557845244314,2093.998410779
869,0.001562514409416,2099.660676218
870,0.001567191154979,2105.328784738
871,0.001571875453992,2111.002687935
872,0.001576567279417,2116.682337431
873,0.001581266604191,2122.367684877
874,0.001585973401228,2128.058681955
875,0.001590687643421,2133.755280381
876,0.001595409303646,2139.457431909
877,0.001600138354762,2145.165088334
878,0.001604874769612,2150.878201493
879,0.001609618521027,2156.596723267
880,0.001614369581826,2162.32060559
881,0.001619127924821,2168.049800444
882,0.001623893522815,2173.784259865
883,0.001628666348608,2179.523935947
884,0.001633446374993,2185.268780843
885,0.001638233574764,2191.018746767
886,0.001643027920716,2196.773785999
887,0.001647829385641,2202.533850884
888,0.001652637942341,2208.298893838
889,0.001657453563619,2214.068867349
890,0.001662276222286,2219.843723978
891,0.001667105891162,2225.623416363
892,0.001671942543078,2231.407897223
893,0.001676786150876,2237.197119356
894,0.001681636687412,2242.991035645
895,0.001686494125558,2248.789599059
896,0.001691358438201,2254.592762655
897,0.001696229598249,2260.400479578
898,0.001701107578628,2266.21270307
899,0.001705992352285,2272.029386468
900,0.001710883892192,2277.850483177
901,0.001715782171344,2283.675946768
902,0.001720687162762,2289.505730853
903,0.001725598839494,2295.339789165
904,0.001730517174619,2301.178075543
905,0.001735442141242,2307.02054393
906,0.001740373712503,2312.867148381
907,0.001745311861574,2318.717843058
908,0.00175025656166,2324.572582238
909,0.001755207786003,2330.431320309
910,0.001760165507881,2336.294011778
911,0.00176512970061,2342.160611266
912,0.001770100337546,2348.031073515
913,0.001775077392084,2353.905353389
914,0.001780060837662,2359.783405872
915,0.001785050647761,2365.665186071
916,0.001790046795906,2371.550649223
917,0.001795049255666,2377.439750687
918,0.001800058000659,2383.332445954
919,0.001805073004548,2389.228690643
920,0.001810094241046,2395.128440505
921,0.001815121683915,2401.031651424
922,0.001820155306968,2406.938279414
923,0.00182519508407,2412.848280609
924,0.001830240989138,2418.761611346
925,0.001835292996144,2424.678228027
926,0.001840351079114,2430.598087222
927,0.00184541521213,2436.521145637
928,0.00185048536933,2442.447360122
929,0.001855561524911,2448.376687668
930,0.001860643653126,2454.309085411
931,0.001865731728291,2460.244510637
932,0.00187082572478,2466.18292075
933,0.001875925617027,2472.124273355
934,0.001881031379531,2478.068526161
935,0.001886142986851,2484.01563704
936,0.001891260413612,2489.965564012
937,0.001896383634501,2495.918265248
938,0.001901512624271,2501.873699074
939,0.001906647357743,2507.831823965
940,0.001911787809801,2513.792598551
941,0.001916933955399,2519.755981616
942,0.001922085769557,2525.721932099
943,0.001927243227366,2531.690409097
944,0.001932406303985,2537.661371859
945,0.001937574974643,2543.634779796
946,0.001942749214639,2549.610592475
947,0.001947928999346,2555.58876962
948,0.001953114304205,2561.569271117
949,0.001958305104733,2567.55205701
950,0.001963501376519,2573.537087505
951,0.001968703095223,2579.524322967
952,0.001973910236583,2585.513723925
953,0.00197912277641,2591.505251069
954,0.00198434069059,2597.498865249
955,0.001989563955084,2603.494527483
956,0.001994792545931,2609.492198949
957,0.002000026439246,2615.49184099
958,0.00200526561122,2621.493415112
959,0.002010510038123,2627.496882987
960,0.002015759696302,2633.502206453
961,0.002021014562183,2639.509347511
962,0.002026274612271,2645.51826833
963,0.002031539823148,2651.528931243
964,0.00203681017148,2657.54129875
965,0.002042085634008,2663.555333519
966,0.002047366187556,2669.570998383
967,0.002052651809029,2675.588256342
968,0.002057942475411,2681.607070565
969,0.002063238163769,2687.627404386
970,0.002068538851251,2693.649221309
971,0.002073844515086,2699.672485004
972,0.002079155132586,2705.697159309
973,0.002084470681147,2711.723208232
974,0.002089791138243,2717.750595947
975,0.002095116481436,2723.779286797
976,0.002100446688368,2729.809245292
977,0.002105781736766,2735.840436112
978,0.002111121604439,2741.872824105
979,0.002116466269281,2747.906374287
980,0.00212181570927,2753.941051842
981,0.002127169902466,2759.976822122
982,0.002132528827017,2766.013650648
983,0.002137892461152,2772.051503133
984,0.002143260783186,2778.090345313
985,0.00214863377152,2784.130143391
986,0.002154011404637,2790.170863483
987,0.002159393661108,2796.212471952
988,0.002164780519587,2802.254935328
989,0.002170171958813,2808.298220308
990,0.002175567957613,2814.342293759
991,0.002180968494897,2820.387122714
992,0.00218637354966,2826.432674373
993,0.002191783100984,2832.478916104
994,0.002197197128037,2838.525815441
995,0.00220261561007,2844.573340088
996,0.002208038526423,2850.621457912
997,0.00221346585652,2856.670136949
998,0.00221889757987,2862.7193454
999,0.002224333676069,2868.769051631
1000,0.002229774124797,2874.819224177
1001,0.002235218905823,2880.869831735
1002,0.002240667998999,2886.920843171
1003,0.002246121384264,2892.972227513
1004,0.002251579041641,2899.023953955
1005,0.00225704095124,2905.075991855
1006,0.002262507093258,2911.128310737
1007,0.002267977447975,2917.180880286
1008,0.002273451995758,2923.233670352
1009,0.002278930717059,2929.286650949
1010,0.002284413592416,2935.339792253
1011,0.002289900602451,2941.393064604
1012,0.002295391727874,2947.446438501
1013,0.002300886949478,2953.499884609
1014,0.002306386248141,2959.553373752
1015,0.002311889604828,2965.606876915
1016,0.002317397000586,2971.660365247
1017,0.00232290841655,2977.713810054
1018,0.002328423833937,2983.767182803
1019,0.002333943234051,2989.820455122
1020,0.002339466598279,2995.873598796
1021,0.002344993908094,3001.926585771
1022,0.00235052514505,3007.97938815
1023,0.002356060290788,3014.031978196
1024,0.002361599327032,3020.084328328
1025,0.002367142235591,3026.136411123
1026,0.002372688998356,3032.188199315
1027,0.002378239597302,3038.239665792
1028,0.002383794014488,3044.290783603
1029,0.002389352232056,3050.341525957
1030,0.00239491423223,3056.39186613
1031,0.002400479997319,3062.441725961
1032,0.002406049509712,3068.491128959
1033,0.002411622751883,3074.540050731
1034,0.002417199706388,3080.58846533
1035,0.002422780355863,3086.636346874
1036,0.002428364683028,3092.683669638
1037,0.002433952670685,3098.730407938
1038,0.002439544301716,3104.776536515
1039,0.002445139559086,3110.822030044
1040,0.002450738425839,3116.86686334
1041,0.002456340885103,3122.911011534
1042,0.002461946920084,3128.954449706
1043,0.002467556514071,3134.997153257
1044,0.002473169650431,3141.039097659
1045,0.002478786312612,3147.080258532
1046,0.002484406484142,3153.120611557
1047,0.00249003014863,3159.160132785
1048,0.002495657289762,3165.198798234
1049,0.002501287891304,3171.236584064
1050,0.002506921937102,3177.273466708
1051,0.00251255941108,3183.309422646
1052,0.00251820029724,3189.344428422
1053,0.002523844579664,3195.378460944
1054,0.002529492242509,3201.41149713
1055,0.002535143270014,3207.443514048
1056,0.002540797646491,3213.474488775
1057,0.002546455356332,3219.504398867
1058,0.002552116384005,3225.533221753
1059,0.002557780714057,3231.560934993
1060,0.002563448331108,3237.587516479
1061,0.002569119219856,3243.612944017
1062,0.002574793365076,3249.637195764
1063,0.002580470751617,3255.660249855
1064,0.002586151364404,3261.682084598
1065,0.002591835188437,3267.70267853
1066,0.002597522208793,3273.722010194
1067,0.002603212410621,3279.740058382
1068,0.002608905779146,3285.756801894
1069,0.002614602299665,3291.772219775
1070,0.002620301957552,3297.786291208
1071,0.002626004738253,3303.798995445
1072,0.002631710627286,3309.810311905
1073,0.002637419610245,3315.820219968
1074,0.002643131672795,3321.828699541
1075,0.002648846800673,3327.83573034
1076,0.002654564979689,3333.841292302
1077,0.002660286195726,3339.8453655
1078,0.002666010434736,3345.847930008
1079,0.002671737682745,3351.848966325
1080,0.002677467925849,3357.848454837
1081,0.002683201150214,3363.846376136
1082,0.002688937342078,3369.84271076
1083,0.002694676487749,3375.837439788
1084,0.002700418573604,3381.830544043
1085,0.002706163586091,3387.822004667
1086,0.002711911511725,3393.811802858
